author,content,date,id,review_title,timestamp
James,Hi. I'm the developer. I would love more feedback about how you produced this behavior. I can't seem to recreate it.,7 months ago,b456f5dc-1c22-4bf8-8bd5-712954b6ffc6,"Love it, but SUPER BUGGY",1504523219.4880602
James,Sorry to hear that. I suggest writing a bug report to Amazon. That shouldn't happen.,7 months ago,adc848ed-3b35-43f6-8975-8ecd96e12cd3,Buggy,1504523219.509617
James,Thanks! You make me feel good about my work.,4 months ago,def1d8ca-19dc-4b25-b296-10b170d3201d,Ridiculously dumb,1504523219.5427058
James,Hi. I'm the developer. I wrote this game. Sorry that you felt that it needs fixing. What aspect of the game needs fixing?,8 months ago,fdcf460a-c1db-4a91-b254-5a8936ab8e88,Thumbs down,1504523219.5637617
snocyclist,More questions have been added since you posted your review!,1 year ago,746f3e9e-091c-4a24-8c3b-e5b7c5e03e00,Simple but fun,1504523263.3170455
Adam Schulz,"Amazon had a massive outage on Feb 28th. It effected Alexa skills among other services. They have since fixed the issue and everything, including this skill, has returned to normal.",6 months ago,3e57a68e-8455-4907-8384-1420aa537528,Mostly broken,1504523293.4161022
RN,"Not with my Skill, no. It can only detail information about the schedule. Thanks!",2 days ago,85acc58f-fc28-46f4-8326-8c8fa8f3be07,Broadcast,1504523592.98401
Amy Beth,This game is from the Big Bang Theory,8 months ago,cb54ac6a-f03d-45e3-84ef-016978da87ec,Lizard and Spock Are Additions to This Game,1504523661.6784358
S. Andersen,"You can exit any app simply by saying ""Alexa stop""",8 months ago,11adb3ea-7009-4ebe-ae12-a65875081896,Needs exit word,1504523675.4790974
jjaquinta,Can you please contact me directly at jo@111george.com? I'm rather puzzled by your comments. Other players are clocking up hundreds of hours and have advanced characters to 9th level and beyond. I'm confused by why you are having problems!,1 month ago,fb37f375-3cfe-4b6f-b377-c15c37601ec8,Can't make this skill do anything interesting,1504523757.291668
jjaquinta,"Thank you for your positive comments! We are in the design phase right now for ""Six Thieves"". You have a team of, guess what, thieves! You are in one of four rival thieves guilds in a medieval city with 17,000 locations that you can ""break and enter"" to steal and fence treasures.",1 month ago,7dc4f74e-aca0-463c-b0d9-8fd1908e24cd,One of the best voice based adventure games you'll find anywhere,1504523757.3137257
jjaquinta,"I guess you do have bad luck. Many others have gotten hundreds of hours of entertainment out of it. There is, on average, one encounter every four miles. The further you are from the road, the more dangerous the encounters are.If you need any specific help, feel free to contact me at jo@111geoge.com.",1 month ago,e8800ce6-bab0-42fd-a66c-be731980100a,10 minutes of saying North,1504523764.246122
jjaquinta,"I am the creator (jo@111george.com) and I don't think I've received an e-mail from you. Please contact me at the given address and we can sort things out. Other users have been using this app for hundreds of hours, fought hundreds of monsters, traveled a thousand miles, and have got to 9th level and beyond. I'd love to sort out your problem so you can experience the same.",1 month ago,3f82f84a-0e21-4514-a3bb-1214cd63d5d4,Does not work,1504523764.2666776
David Simoni,I dictated this review using Siri which is why it says patients instead of patience!I tried this again and it worked so if I could I'd upgrade by rating to three stars. :-),1 year ago,e9e1e18b-f9d8-4d8f-87dc-fc50cf0aa262,Eliza needs a lesson on the whole numbers!,1504523956.6121674
MR,"This review was in 2015 and they have updated it beyond news. I can now ask if I should start, trade, or draft one player over another. It tells me who I should pick under multiple scoring formats. I can use it during my draft and every Sunday morning.",1 month ago,fcc9f3ea-28a5-4649-9391-7f26f869c087,More of a Football news source rather than much to do about Fantasy Football,1504523995.6092074
Jennifer,"Of course I ask a players name.  The question begins with ""who should I start______ or ______"". That is not vague.  The skill does not work well when asking specific questions whether players or defense or any other question.",8 months ago,8993aaef-62b3-4ccd-aa65-945a373b7bcd,Not my favorite,1504523995.6372838
MR,"""Who should I start"" seems a big vague.  What players are you choosing between?  You have to be more specific.  ""Should I start Cam Newton or Matt Ryan?""",8 months ago,1d0f68f4-c527-4ea8-a7bf-fc3dfd6e44cd,Not my favorite,1504523995.6382868
DBJ,"Thanks for your feedback. You can skip the ""intro"" my telling Alexa your move in the following manner: ""Alexa, ask chess master to move [piece] to [coordinate]."" The intro/music will only play if you open the skill without specifying a move (the skill assumes that you have been away for a while and need to see the board, so it plays the intro and sends a picture of the board to your phone). I can see how this can be frustrating, and I'll look to make this more intuitive in later releases.And to your point about quick moves.... we went back and forth on allowing quick moves (e.g. - waiting for a response, instead of closing the user interaction and requiring the using the ""activate"" the skill again for the next move). Ultimately, we felt that prompting a user for a response would rush the user. An enhancement may be to prompt the user, and if no reply, assume that the user needs more time.",4 months ago,ec8e0f40-c873-4834-9b74-89be07620d1f,Hard work,1504524008.8428793
DBJ,"Thanks for your feedback. We we built this skill, I went back and forth on allowing ""quick moves"" (e.g. - waiting for a response, instead of closing the user interaction and requiring the using the ""activate"" the skill again for the next move). Ultimately, I felt that prompting a user for a response would rush the user. After feedback, I am updating the skill to wait for a next move. If no move is given, then I will prompt the user, and if no reply, then I will exit the skill.",3 months ago,737b3882-7366-4975-8db9-b6e1dec9dd41,One move at a time?,1504524008.8609283
Garrett,"Thank you for the great review, and I'm glad you are enjoying the updates!  We have some other fun features under development such as Tournament mode so keep checking.  I'm happy to announce that we just launched a new Slot Machine skill, so now you can play all of your favorite casino games with Alexa.  Give it a try and good luck!",2 months ago,fadfb125-99d6-4e93-abbc-5d378845acbf,Spin to win,1504524150.0069048
Garrett,"Thanks for the feedback - the skill does support a variety of inside and outside bets including corner bets.  Try saying ""place a corner bet on 2, 3, 5, and 6"" and it will place a bet on those numbers.  The numbers, of course, have to be adjacent (the skill will tell you if they aren't adjacent squares).",2 months ago,ef550077-4bf5-468b-a3dd-c71173fb8113,Recogni,1504524150.024953
DC,"Hi Shawn,Thanks for taking the time to review Harry Potter Letters.One tip I can give re. the limited time you get to think of an answer, is to play with friends or family.2 or more brains are better than 1, plus it’s extra fun with more people too.And remember it's LeviOsa, not LevioSA.All the best.Drew",16 days ago,233b2cf6-5607-4d28-ad71-0fa24cdcc3ee,Half fun,1504524351.694951
Alan,"Hi there, thank you for your comment.  Sorry to hear it's not very challenging, I am however currently in the process of updating the skill and will hopefully be adding more game modes and more challenging questions",3 months ago,23bce422-4e55-4627-9bb8-2347486e894e,Average,1504524456.7905827
Alan,Hi there i've made this game and am currently in the process of updating it.  Could you clarify more on how it wasn't acknowledging your answer?  I set it up to accept a wide breadth of ways to answer questions and if it's having trouble understanding your answers I will try and fix it.,3 months ago,c52edb3e-fb8c-4b97-a806-abc73a12439d,Doesn't always acknowledge the response correctly,1504524456.8096044
Donald T.,what answers are wrong? I have looked up everything I thought she might be wrong on and so far Alexa has been spot on.,8 months ago,a60ebb95-0fbc-434f-a29a-88931574c7de,Bad trivia,1504524456.8687656
Arbel,We'll look into this bug and report back. We've been working on some new content and just getting back to Zork bugs and noticed your review. We're on it and will fix it!,3 months ago,76cfef19-62db-4225-a8ac-d386821093cc,Stuck in the attic (and eaten by a GRUE) loop - Can't play,1504524825.8898351
stacie,"Hi, Omar. Thanks for the feedback. We'd love to fix those bugs. Could you be more specific about when you found the glitches?",1 month ago,1b996755-0b1e-46d5-8466-2f5767c18e1d,Glitchy,1504524901.8307815
Max,"I'm sorry for the issue, Charles—we (hopefully) fixed this problem. Let me know on Twitter @volleying if you have any other feedback!",4 months ago,86c79db7-66b6-4c24-b83a-5d04c5ff65cc,Not working,1504524927.8364322
Max,I'm sorry for the issue—we (hopefully) fixed this problem and are ramping up the difficulty more quickly (round 6 + round 11 both bump up the words).Let me know on Twitter @volleying if you have any other feedback!,4 months ago,e73adc42-7d43-4b28-af36-7369b39c21c6,Final Answer,1504524927.8554833
Max,I'm sorry for the issue—we (hopefully) fixed this problem. Let me know on Twitter @volleying if you have any other feedback!,4 months ago,f0841f52-1d57-4207-ba45-a403988776a4,I spell word but doesn't give response,1504524927.8910522
Max,"Hi, I'm the creator of the game—we are working with Amazon, there's a bug that is preventing saying ""open spelling bee"" from working. I will let you know when it is fixed!",3 months ago,d3d29ba1-0726-4a84-8320-07916a937692,"""Sorry, the Spelling Bee skill is no longer available...",1504524934.8141167
Max,I'm sorry for the issue—we (hopefully) fixed this problem. Let me know on Twitter @volleying if you have any other feedback!,4 months ago,1a2a103c-32f9-47cb-8a1c-a5a32a40e752,Figured it out…,1504524934.8331673
chris,"Thanks for using the app! Let me assure you that each player has an equal chance be selected. The app will select a random number between 1 and the number of players that you specify. For your example of 3 players, the player that invoked the application is considered player 1, and is referred to by the app as ""the player who asked."" The other players are 2 and 3, and are identified by their location around the table relative to player 1. Be sure to note whether the app is counting off to the left or the right of the first player. The app can give you either direction to count off (left or the right from the player who asked), but will always select the direction that minimizes the number that needs to counted off. If player 3 is selected they will be identified as ""the first player to the right of the person who asked"", and not as ""the second player to the left of the person who asked"", even though you could count off both ways and land on the same person.That may be trivial for a 3 player game, but the app supports up to 19 players and I thought it would be ridiculous to have it say ""the 18th person to the left of the player who asked"" instead of ""the first player to the right of the player who asked.""I hope that helps to clear things up. Thank you again for using the app!",8 months ago,049fd9d1-3a09-4b4e-ae24-0a4251f160a5,No many options,1504525330.7624862
Terren Peterson,"Four new songs have been added today, and we are working on more.  Please let us know if there are any specific ones, but remember, we can't include anything modern given the intellectual property laws.",8 months ago,7ba08fe0-7864-4cd5-948e-c24bea52f35c,So great,1504525821.6773438
Anthony M. Landek,"Hey guys! First skill, still working on it. Amazon made me change a bunch of things to get it certified. Lame. Thanks for trying it out.",7 months ago,b55098e1-7a4f-4884-b5aa-87abddd3bf20,Ughhhh,1504525833.6200309
tbattreall,"The game has been updated to include a pause feature to workaround the Alexa timeout.  You can pause it for 1 minute at any time by saying ""Pause"".  If you have a moment, try it and let me know if it resolves the issue you experienced.Thanks",4 months ago,6b27b2ec-d929-4c87-b3b5-0f4b22e3c2b5,Interesting idea but poor foding,1504525843.624162
tbattreall,"Thank you for taking the time to play my game and provide feedback.   This is fair feedback and something that I struggled with myself. Unfortunately the timeout is an Alexa security restriction and there is no good programmatic work around(http://www.independent-software.com/coding-an-amazon-alexa-skill-tips-and-tricks-for-game-development/).   So I think you will find this issue with any adventure type game on Alexa, at least for now. The simple work around is to make commands like ""Hint, Help or Repeat"" to buy your self some time as you think what to do next.  Not ideal, I know but it is out of my control.  Let me know if you have any ideas of things you think might help overcome this from a players perspective.",4 months ago,1159e7e7-b414-4ec8-8cb1-637dd274f47a,Interesting idea but poor foding,1504525843.624162
Sharrell A Porter,It's fixed now... :),13 days ago,9df31ac8-3668-4eed-8f00-ae3917111fdd,One of the question is wrong!,1504525860.8548155
Josh C,Thanks for the feedback.  I just made an update that I hope will fix this.  I also believe I just fixed a bug that was causing the game to unexpectedly end.  Hope you can try again and let me know if it's improved any.  Thanks so much for playing and leaving feedback to help make the game better for everyone!,1 month ago,4026c092-3eec-442e-bc4b-fcf5b02f6286,Needs work,1504525875.65821
Josh C,Hey thanks for your feedback.  I just made an update that I hope will fix this.  Really hope you can try the game again and see if it's any better for you.  Thanks for playing!,1 month ago,463f4db1-d31f-4120-9260-49bc55b7b9b6,Sometimes it gets it wrong,1504525875.7053475
Josh C,Hey thanks for your feedback.  I just made an update that I hope will fix this.  Really hope you can try the game again and see if it's any better for you.  Thanks for playing!,1 month ago,d02588d8-b1f3-4d45-ab2a-26b13a97796b,Fun,1504525875.7273705
Amazon Customer,fixed ... give it a try,8 months ago,9e415fee-c150-485d-91cb-8b8720a0324a,Just don't,1504526212.9276288
Bruce McNair,Sounds just like the original version!,1 month ago,ce5d1399-22ec-425d-a26d-4443e3a50553,So frustrated. Cannot complete Colossal Cave on my Echo ...,1504526796.1556392
Teri,"I'm so sorry! The 'wait' command was not in the original game, but was added to the Alexa version in order to give players more time to respond without having to restart the gaming session. As such, it did not count as an actual game turn, so saying 'wait' would not progress the game status (though erroneously *did* progress the lamp health). In light of your comment, the 'wait' command functionality has been changed so that you may now use it to wait for game events to progress. Again, I'm so sorry you were not able to complete your game, and I hope this fix encourages you to come back and try again! Good luck! ^^",1 month ago,ccf8868e-95c2-457a-951b-e51805a62f83,So frustrated. Cannot complete Colossal Cave on my Echo ...,1504526796.1556392
Alicia,"Thank you very much for the review! I'm hoping to continue adding more questions to the bank, so hopefully the repeats will become less. In the meantime, enjoy it!",8 months ago,22a4ab1b-5a9c-40dc-9de9-38c05110ee9c,Love!!,1504527239.515963
Alicia,Thank you for the great review! Glad that you and the wife are enjoying it :),8 months ago,a1b4bf7c-434a-42a8-9743-776a00308d26,Awesome Job!!!,1504527239.5375237
william j sanders,CANNOT LINK THE GOOGLE ACCOUNT!!!!,1 month ago,6777e53d-4cfe-481e-980f-b0b34b22e8b3,UNABLE TO LINK GOOGLE ACCOUNT,1504527345.7750192
A Customer,"Thank you for your feedback! I'm glad you find our game fun, yet frustrating.  We've determined the issue.  Alexa does not match the answer if it includes punctuation.  ""Austin Powers International Man of Mystery"" vs. ""Austin Powers: International Man of Mystery"".  We've corrected this for all of the questions that included the proper punctuation as part of the official title.",4 months ago,8ab69bfb-709f-4020-b98e-8f54b44e5ea9,Fun but messes up too often,1504527391.20671
A Customer,Thank you for taking time to provide your feedback and comments!  I'm glad you enjoyed our Screen Test Podcast and are enjoying our Alexa skills.  We're continuously adding new quotes but also want to be thoughtful about adding too many obscure quotes.   Any additional suggestions are always welcome!,2 months ago,7c0e202b-9d39-427c-b7ae-5665df821214,More proof Alexa is getting better and better,1504527391.2292306
A Customer,Thank you for your feedback and glad you enjoy our game!  We now have over 175 movie clips included and continue to add additional clips each week.  We'd welcome any additional feedback and suggestions!,7 months ago,482c4325-c0a4-4655-ae99-22525434df9d,Fun and Frustrating!,1504527391.25129
A Customer,"Thank you for your feedback!  We've made updates to address this issue, including correct alternative titles (e.g. ""The Godfather,"" and ""Godfather""), as well as Alexa responding with what she heard, if the answer was incorrect. Update (4/21/2017): we also determined and addressed another likely issue.  Alexa does not match titles that include punctuation. (e.g. ""The Godfather Part 2"" vs. ""The Godfather, Part 2"").We'd welcome you back to try again and let us know if you enjoy the improvements.",4 months ago,1c77149d-18f8-482e-b448-8e5ea2bb451c,"Fun, but sometimes wrong",1504527391.2733195
A Customer,Thanks! I'm glad you like our Alexa Skill.  Any additional feedback or suggestions is greatly appreciated!,6 months ago,0eff3963-5298-4505-80a7-f2593ff7bc76,Great app with lots of different quotes,1504527391.2949355
A Customer,Thank you for your comment.  We welcome any additional feedback and suggestions!,2 months ago,4e70f599-b932-4c53-b71d-914213b277c8,Great. Actual clips from movie given makes best quiz found,1504527391.3282313
A Customer,Thanks for your review!  We continue to add a few movie quotes each week. We're listening so any other additional feedback or suggestions is always appreciated.,6 months ago,d8f2fdcc-caf8-490b-8769-48eb28e9b4cf,New Favorite!,1504527391.3502896
A Customer,Thank you for your feedback!  We pushed an update yesterday to attempt to address the comments regarding not understanding the answer.  We're continue to add several quotes each week.  I hope you continue to enjoy the game!  You can provide any additional feedback directly to us: alexa@cinemaplayground.com,3 months ago,647ee9fc-2949-454d-b25d-e4b672b0629f,Really fun game but as the others said,1504527391.3713725
A Customer,"Thank you for your feedback!  We're continually adding new quotes regularly (and now with well over 200 quotes). But even when it's supposed to be random several quotes are played more frequently than others.  If you have specific movies that believe its a wrong even when it appears to be correct (similar to some of the other comments), please contact us directly (alexa@cinemaplayground.com) so we can attempt to address the issues. Any additional feedback or suggesting is always welcome!",2 months ago,2c819f38-2fb5-4852-bd96-b616f770dd6c,My favorite Alexa Skill,1504527397.8436089
A Customer,"Thank you for your feedback!  We've made an update to fix this issue including support for alternative titles (e.g. ""A Christmas Story,"" and ""Christmas Story""). We welcome an additional feedback and suggestions.",7 months ago,d24ac041-776a-4ca3-96d5-4444350181cc,Answer needs to be exact,1504527397.8656652
A Customer,"Thank you for your feedback!  We're continually adding new movie quotes, so I hope you continue to enjoy our skill! Any additional feedback is always welcome!",4 months ago,06f5a85f-8af5-41f4-b92e-cf691c375362,Flawless,1504527397.8867495
A Customer,"Thanks for taking the time to provide a review of our Alexa skill.  We're disappointing it didn't work to your expectations.  We'd love for you to give it another try.  We'll look to make the instructions a bit more clear.  You're not able to only say ""Clue"" since there is the 1985 movie called Clue, so you need to say ""I need a clue"" or something similar. Alternatively you can use the term ""hint"".  As for your other concerns, we leverage the standard Alexa protocols for request/response (Alexa only listening after the quote is finished), along with their exit protocols (exit, cancel, stop, quit) .Thanks again. Any additional feedback or suggestions are always welcome.",1 month ago,8feb7d20-fcca-4eb0-ba75-dce94b62011c,Bleh,1504527397.9088116
A Customer,"Thank you for your feedback!  We're always looking for ways to improve our skill.  We constantly adding additional quotes, and even though we have over 200 quotes, we've also noticed Alexa likes to choose some of the same quotes more often than others.  Additional feedback and suggestions are always welcome!",5 months ago,35cbcef4-ce30-4552-875e-3e9cfd85f59d,Best skill ever,1504527397.942903
A Customer,We're glad you enjoy our game! We'd welcome any additional suggestions or feedback.,7 months ago,fc24a8f2-bc55-4bef-9dde-ee04ee7c36a9,"This is super fun, I love how it plays the actual movie quote!",1504527397.976014
A Customer,Thank you for the review. We'd welcome any additional feedback or suggestions!,7 months ago,5c4a5ee0-165a-405c-998a-0f74e535df99,Fun,1504527397.997075
A Customer,Thank you for playing and your feedback!,7 months ago,d5ded774-ca20-46a2-9503-d675420eb598,Love this!,1504527404.816994
A Customer,I'm sorry your having so many problems with our skill. Can you provide more details? We've set up a support email account at alexa@cinemaplayground.com,4 months ago,9d68f43a-41ef-476b-80a8-8a049a733f4c,Right answers are wrong,1504527404.8355691
A Customer,hank you for your feedback! We pushed an update yesterday to attempt to address the comments regarding not understanding the answer. You can provide any additional feedback directly to us: alexa@cinemaplayground.com,3 months ago,11f4c86d-b1fe-42ef-9340-049aa099f07b,Needs fine tuning,1504527404.8676305
A Customer,"Thanks for your feedback! We've determined (and hopefully) corrected this issue. If the official answer included punctuation, it would not match your answer.  (e.g. ""Planes, Trains and Automobiles"" vs. ""Planes Trains and Automobiles"", ""Austin Powers: International Man of Mystery"" vs. ""Austin Powers International Man of Mystery"".Your additional feedback and suggestions is always welcome!",4 months ago,f1337465-7077-4cc9-9a0c-f99e758b483d,Fun,1504527404.923867
A Customer,Great suggestion.  We'll look into this as an option.  Any additional feedback and suggestions are always welcome!,2 months ago,db13ccb6-78cb-4fd9-85ba-7525490d4d77,Fun game but,1504527404.9459264
A Customer,Thank you.  I'm glad you enjoy our Movie Quote Skill!  We welcome any additional feedback or suggestions.,3 months ago,9bffd443-b275-40c2-8959-b5f6611401df,Finally!,1504527411.6889718
A Customer,Thank you for playing and your feedback!,7 months ago,95c62a16-29d1-411a-8d8a-7c2fd91d4b9f,Great game,1504527411.7372322
A Customer,Thank you for your feedback.  We're looking at adding an option to choose your game length.  We have nearly 250 quotes and we are adding new ones frequently.  Any additional feedback and suggestions are always welcome!,2 months ago,dcdae93c-f52a-45fc-a43e-dadf37e58b71,Not bad,1504527411.7712913
A Customer,Thank you for your feedback.  We pushed an update yesterday to attempt to address the comments regarding not understanding the answer.   We'd welcome your feedback on whether this addresses the issue.  We can be reached directly: alexa@cinemaplayground.com,3 months ago,f8d5cd1d-1db6-4d08-b474-c7379bc2e546,Right is wrong even when its right!!!,1504527411.7903707
A Customer,Thank you for your feedback!  Any additional feedback or suggestions is always welcome!,2 months ago,c3adb1ea-db60-41e9-a665-57ec0c59927a,Fantastic,1504527411.8239896
A Customer,"Thank you for your feedback.  We started with the top 100 quotes (i.e. AFI 100, 1930s-2002) but have since added approx 50 more from 1990-2016.  We would welcome your additional feedback and suggestions.",7 months ago,3873f80a-02a0-4f77-a617-091b09fbe03c,Update,1504527416.8857715
A Customer,"Thank you for your feedback. We started with the top 100 quotes (i.e. AFI 100, 1930s-2002) but have since added approx 50 more from 1990-2016. We would welcome your additional feedback and suggestions.",7 months ago,e74066ce-5650-4427-934a-182323b67244,Old,1504527416.904822
A Customer,"Bummer! I'm sorry Alexa has a hard time understanding you with our skill. I'd encourage you to provide feedback in from your Alexa app: Settings > History :"" Did Alexa Do What You Wanted?""",6 months ago,ac42c3cd-a7ac-4e7d-8eb5-faf694c8b6bf,Horrible.,1504527416.9263809
Amazon Customer,thank you :) glad you liked it!,2 months ago,295d18aa-dc33-4710-a20c-ae799e504d93,space,1504527460.263868
Amazon Customer,Thanks for the comment.  I recently added a lot more words. I hope you'll give it another try.,2 months ago,6be5c951-0d27-495e-a84b-d42a8e1a6180,Some fun,1504527727.0400012
Generative Den,The answer is shown in your Alexa app card.,6 months ago,8a3a893d-7c57-498c-a53a-f28b12309909,Still working out kinks...,1504528147.2637386
1Step Solution,"1Step: Thanks so much for your feedback, FRODONKY! It's really encouraging. Please let me know if anything can be improved to make it 5-star :)",5 months ago,beb8ec84-5705-409d-821f-620cf2cccb59,This is super funny.,1504528260.2400494
1Step Solution,"1Step: Hi, Jae Hee. Thank you for the review. Your reply to the bottles will be sent to the bottle makers, and they can reply back. In this way, the conversation will continue between you two. There won't be more than one comment on the same bottle, at this moment. It's like the drift bottle in the real world, that once some one has replied a bottle, no one else could pick the bottle up any more. But if the bottle is not replied, it will be back to the ocean. However, if people want their bottle to have multiple replies, we could add this feature later.",5 months ago,0662d54b-39ba-46a6-b2d7-a9cde1ee1e1d,Interesting but stopped working,1504528260.2630858
1Step Solution,"1Step(Skill Designer): Hi G Dog, Good news! Finally, we have got rid of saying ""Put"" all the time. You can straightly say the bottle or reply content. The user experience is much better now. There are hundreds of active users and conversations on the skill and plenty of bottles waiting to be picked up every day. Come back and join us!",4 months ago,bdf4d5f8-df57-4c02-88f7-c4a38206321e,Nice attempt but...,1504528260.32483
1Step Solution,"1Step: Hi G Dog, I have figured out a way to make the skill understanding ""put"" better. The new version is live now. Please let me know if it's better now or not. Thank you so much for helping improving the skill.",5 months ago,c35103ae-f6c7-4c73-9c8c-8a3f9a4bc650,Nice attempt but...,1504528260.32483
1Step Solution,"1Step: Hi G Dog, thanks so much for your feedback. Due to the limitation of Amazon's speech recognition, we were struggling with the exact problem you were talking about, during development. ""Put"" was so far the best to have a balance of simplicity and functionality. However, we do like to hear from people who use this skill. If you have any suggestions, we'd love to hear about that. Meanwhile, we are currently working hard to try to improve this experience of creating bottles.",5 months ago,1dcd18df-97fd-4428-9f8f-f6ec3755952f,Nice attempt but...,1504528260.32483
1Step Solution,"1Step(Skill Designer): Hi Lia, Good news! We have got rid of saying ""Put"" all the time. You can straightly say the bottle or reply content. The user experience is much better now. There are hundreds of active users and conversations on the skill and plenty of bottles waiting to be picked up every day. Come back and join us!",4 months ago,062911ca-68e9-47bc-b9cb-becca1567d4b,Needs to be fixed,1504528260.3559124
1Step Solution,"1Step(Skill Designer): Hi Lia, thank your for your feedback. Sorry about the unpleasant experience. Improve the creating message is the highest priority on list now. May I ask what is the way you tried to create a bottle? For example, if you want to create content: I like Alexa skill, did you create by saying: Put, I like Alexa skill ?",5 months ago,9b8c9a90-edd7-419e-b235-0c74b018d470,Needs to be fixed,1504528260.3559124
1Step Solution,"1Step(Skill Designer): Hi Cassie, Good news! We have got rid of saying ""Put"" all the time. You can straightly say the bottle or reply content. The user experience is much better now. There are hundreds of active users and conversations on the skill and plenty of bottles waiting to be picked up every day. Come back and join us!",4 months ago,3a1d6dbc-c3fd-41b7-a0e4-2883a7d44080,Put this!,1504528260.3879693
ldave,"At first I thought you might be some little butt-hurt reviewer tracking down something I've said in order to massage his aching ego. But then I thought, nobody is that petty...or are they???Looks like I could be wrong in your case, so I'll just recommend you try one of the OTC hemorrhoid creams for your twice daily massage. Also, I'd recommend Legate D. Ouchè that you remove your noggin from your injured nether region and go back to writing ""unbiased"" reviews.",1 year ago,0ba52f7e-41c4-427d-81da-276e02732abe,Sucky Game,1504528807.6431143
General D. Ouchè,"""Amazon Customer says:Nice review, but I always click the unhelpful button on anybody reviewing a product they didn't pay for. Reviews are ALWAYS suspect when the reviewer has nothing invested, however honest they are claimed to be. Nothing against you personally, like I said, the review itself is really nice.""I don't see a verified purchase here - so, ....",1 year ago,62554b2b-6190-422a-af93-af9c48fc99bf,Sucky Game,1504528807.6436152
Ryan Klohr,Thanks for the feedback Jae! I will try to add more unique facts for my skill to make it stand out! -Ryan Klohr (Developer),5 months ago,53afd448-dc17-4ea2-9a98-099d5d3236a6,"Stolen from""Dog facts""?",1504528816.905294
Amazon Customer,"I have done that, and enunciated clearly to the Echo, but it ignores my category and chooses one of the two given.",3 months ago,6cd53e65-8732-4732-bc32-df80498ad457,Great concept but frustrating,1504528859.0111256
Sporcleadmin,"Thanks for the comment! If you know the name of a category you can say it when you are given the category options.For example, if the skill asks you “would you like History or Food and Drink” you could reply with “General Knowledge”.The HELP has some handy tips.",3 months ago,37127ed2-5753-4cb9-8f8a-d7d8768adafe,Great concept but frustrating,1504528859.0116267
Amazon Customer,They added instructions since your comment.,7 months ago,7fd0625f-2b75-42b7-8bbd-26f93dda6039,You gotta be quick.,1504528944.5734339
Amazon Customer,more questions added ... and agree with the British accent,8 months ago,93bb41e6-8d37-4295-932c-5a8129b8e7d2,"It's leviOsa, not leviosA.",1504529314.3791635
Amazon Customer,more questions added,8 months ago,fafcef7e-46a1-4f4c-9190-5920fdfd1043,Not enough questions!,1504529314.4002512
DC,"Hi Di,Thank you so much for the 5 star review - I REALLY appreciate it!I’m delighted you enjoyed the joke “mishears” too Re. other “Pressure” topics - there is an Eighties Feel The Pressure too.I’ll probably do a Halloween special one too.You can see all my games by searching on “Drew Cosgrove” in the Alexa App.Thanks again and all the best.Drew",14 days ago,584401b3-4a66-4c6b-a13a-7b3a8d0b9fac,This game is really fun,1504529366.381163
Di,"Hi Drew, thank you so much for your response!! I HAVE noticed that Alexa is understanding better. I still get a little aggravated with plurals/tenses, like I answered a word that should have ended in -ing, based on how the question was asked and she said I was wrong and the correct word was singular, but I know this is what it is, it can't be perfect. You really got me when I answered a question with the word 'Oasis', she said 'you said tuberculosis' - I started yelling at my little Alexa device (lmao!!) and she said 'take a chill pill, I know you didn't say tuberculosis, you said oasis' - that was awesome! It happened with another word too, on my 9th question, so I didn't freak out... But overall I really like it and play it a bit obsessively actually, lol!  Do you do the Hollywood Feel The Pressure game too? I like the idea of it, but I'm not a movie watcher, so I suck at it. I hope you come with other topic Pressure games -",16 days ago,5c4f6481-8323-4e30-b8d7-7e01e2bf7e52,This game is really fun,1504529366.382164
DC,"Hi Di,Thank you for taking the time to review “Feel The Pressure”.I have made the following fix to try and address the voice recognition issue you highlighted.I have analysed all occurrences where Alexa misunderstood an answer, I have identified where this mishear was not a “one-off” but happened on more than one occasion with different customers, and I have removed questions that had one of those answers. This has considerably reduced the number of mishears.I’m ultimately dependent on Amazon for the voice recognition - but from the feedback I’m starting to get I can see there has been a big improvement.If you think I’m going in the right direction then a higher star rating would be much appreciated!Thanks again.Drew",17 days ago,006dd411-e7fb-4756-aa53-918690983193,This game is really fun,1504529366.382164
DC,"Hi TL,Thank you for taking the time to review “Feel The Pressure”.I have made the following fixes to try and address the issues you highlighted:1 - Alexa will now ask the player to repeat their answer if she is unsure she heard them correctly. (I’m ultimately dependent on Amazon for the voice recognition - but during testing I’ve found my solution works well.)2 - I’ve removed the “next question” bit to try and speed things up, but still keep the tension.If you think my improvements are going in the right direction then a higher star rating would be much appreciated!Thanks again.Drew",1 month ago,fa10043b-0f86-4cfc-9f68-edad78f11bdd,Fun but flawed,1504529366.4042494
Beat The Intro,"Hi J. Bentley - thank you for your feedback. Over time we intend to expand the Skill and introduce improved interactivity with Alexa. We hope you come back and play again soon! -Sarah, Beat The Intro",5 months ago,8d76a3f0-42a2-41e8-ac6b-2fa0d9b2485b,Seiously Stupid,1504529535.3621953
Beat The Intro,"Hello Robert - thank you for leaving us a review. We've removed the phrase that was occassionally causing Alexa to pause the game, and we hope you'll come back and play our improved version! -Sarah, Beat The Intro",5 months ago,618a16be-999d-447e-9d25-dd45ee8b70d8,Crap,1504529542.2913659
