author,commentNum,content,date,id,rating,skill_title,timestamp,title,vote
Jason Purkey,0,Love it so much!,2017-03-17,c37200fb-f24c-4836-9864-4a0aabe9deae,5.0,Sleep and Relaxation Sounds,1504381321.161742,Great app,3
D. MacDonald,0,So many high quality sounds to choose from!,2017-07-09,8eace1a3-fa7f-47cd-ba48-12149b441449,5.0,Sleep and Relaxation Sounds,1504381321.1910849,Perfect!,1
Bill,0,This skill alone just about makes the price of admission to echo worthwhile. The sound are great and work wonderfully. Getting used to the invoke commands took a day or two to figure out but nothing to crazy. Keep up the great work and thanks so much for the skill!,2017-04-11,53fa1402-b510-46cc-806a-9c52c0f7b830,5.0,Sleep and Relaxation Sounds,1504381321.213196,Amazing skill,1
Stacye,0,"I love the new sounds added! This is terrific, I only wish I had it when my kids were little! It's great for clearing a busy mind before bed.",2017-07-22,6855adcb-6d05-4c23-acb2-33cfcfcc53a4,5.0,Sleep and Relaxation Sounds,1504381321.236352,Love it!,1
John G.,1,I greatly enjoy the App but telling Alexa to play sound1 AND sound2 AND sound3 is very problematic.  I would love an interface where I can create these combos and then have Alexa pull from the list.In general the paid features are worth it but we need a better way to utilize these new features.,2017-08-06,d36c8100-eff3-4839-943a-71d0e8a8442d,4.0,Sleep and Relaxation Sounds,1504381326.811379,With new features we need better control,1
kim l parker,0,Good sounds,2017-07-25,c9037bd9-634f-4e73-a93b-316bc0f9b54d,5.0,Sleep and Relaxation Sounds,1504381326.8381472,Great!,3
Jonathan Steinhart,0,"This is the cure for my usual insomnia. I'm hooked. I have been meaning to check out all the sounds, but white noise is so effective I haven't made it there yet. Only slightly annoying thing is the gap (which is pretty apparent in white noise). But this is a very minor gripe.",2017-03-15,e567e328-18bc-497e-b9ea-c795ade059fe,5.0,Sleep and Relaxation Sounds,1504381326.863154,I fall asleep to it every night,4
J S Gariglio,0,I am from the country and the crickets are great and have helped me sleep so much better now that I live in town. Takes me back home every night to sleep.,2017-05-16,9afb7a6e-eab7-4740-bd6c-85aeddd84fe9,5.0,Sleep and Relaxation Sounds,1504381326.8869212,Love the new aounds,2
Micha G,1,"But they stop after 5 to 10 minutes, I wanted it to play all night to help me slerp, but the quiet kept waking me up.",2017-03-13,7a1a6d5a-6d12-42b0-8767-72dc9345bdb4,2.0,Sleep and Relaxation Sounds,1504381326.9242759,Sounds are ok if you capn get them to work,4
Sdwrodgers,0,Relaxing sounds to help me sleep!,2017-08-15,2a02a43f-dcae-437c-b874-f86c569a05e9,5.0,Sleep and Relaxation Sounds,1504381326.9495838,Helps me every night!,1
Jason MP,0,Love the distant thunder,2017-06-26,fb7f3772-1127-492e-8875-27d54000e204,5.0,Sleep and Relaxation Sounds,1504381326.9713314,Sounds so good,1
Jaye Joyce,0,"Would love to be able to combine sounds.  Great app though.  Lots of choices, good sound quality.",2017-06-01,0d1d7706-432f-4fa5-b265-a016502661db,4.0,Sleep and Relaxation Sounds,1504381326.9911108,Best app of its type,1
Ross V Ketchem,0,Many good sound options for every taste. Only negative is that some of the sound loops are pretty short also must restart via Alexa each time you want to change sound.,2017-07-26,29e0dd34-37da-4f78-a67e-d4756a57ca1d,4.0,Sleep and Relaxation Sounds,1504381327.0084288,Great for falling asleep,0
Randy,0,Works great.  Love it...,2017-03-24,3a10a42e-1b52-41e2-89ad-cae0ede23833,5.0,Sleep and Relaxation Sounds,1504381327.028008,Awesome skill,1
PT Bermon,0,Also in the afternoons.,2017-08-27,e4508e86-bc2b-4c4a-bdf6-171fa758eaee,5.0,Sleep and Relaxation Sounds,1504381332.750323,Helps me sleep every night.,1
Penguin,1,"Hi, I enabled this app before Aug 8, so shouldn't I have the premium songs free?",2017-08-21,c0d4ae0f-8641-4100-a029-4ed8f44a429e,4.0,Sleep and Relaxation Sounds,1504381332.7890618,Curious about why I don't have premium songs?,5
James C.,0,I like the variety of sleep sound options!  Excellent sleeping aid!,2017-03-22,7e6f5f43-af07-429c-b7b9-837b25137109,5.0,Sleep and Relaxation Sounds,1504381332.8091214,Very Soothing!,2
Annie Morasco,0,"I love sound skill!! If you haven't tried whales yet, give it a try it's my favorite!!!",2017-07-17,d8d82307-354f-4980-a527-335b68534cdc,5.0,Sleep and Relaxation Sounds,1504381332.828626,Great skill,1
Kindle Customer,0,Helps me get to sleep,2017-05-14,61552b7d-91f5-4b93-9b1b-dd756eb3cb58,5.0,Sleep and Relaxation Sounds,1504381332.8481972,Love it,1
cossitt,0,"The sounds and choices you have are excellent. My only complaint is the timer function doesn't work when ever I ask ""Alexa, stop in 2 hours. She just stops completely.  Hopefully you can fix the timer function, with maybe another command other then saying stop....",2017-04-13,16ba92d3-2466-4444-bc39-29e05522f6e3,4.0,Sleep and Relaxation Sounds,1504381332.8649864,Good,4
Terrence H.,0,Twice last night I started up crickets and both times it stopped after 5 minutes.,2017-07-21,182d771c-47f9-478d-a90f-1aa3180e1eae,3.0,Sleep and Relaxation Sounds,1504381332.882348,Needs work,1
Obi Rob,1,"Until they set up the ""unbelievable"" premium price of $20 for all the sounds. Unbelievable is truly the word to use for such a hefty price tag.",2017-08-09,d587dbdc-33de-4b40-9e88-8fca58f4e623,1.0,Sleep and Relaxation Sounds,1504381332.911875,Was good...,4
John E. Pombrio,0,Lots of nice choices.,2017-03-09,db1a6e0f-b3bf-47b3-9927-450db256f49e,5.0,Sleep and Relaxation Sounds,1504381332.9306018,Sounds that are good for covering noise for sleep and reading.,1
S. Mayo,0,I really like this skill I can't wait until they add rain on a tin roof sound. They are supposed to let me know when it gets added.,2017-03-18,36f657a8-1c69-4c9b-8705-a0b44f23a2c9,5.0,Sleep and Relaxation Sounds,1504381332.951211,Awesome skill!!,2
scott booher,0,I give this app 5 stars it is very good and has great sounds that help me fall asleep. Great job.,2017-05-16,05c8d398-8093-4c23-8ebf-5ed1a065bf38,5.0,Sleep and Relaxation Sounds,1504381338.53774,Awesome,1
Jessica Humes,0,"We've tried different white noise machines and skills but this one hit the spot for both the baby and husband. Now everyone is getting a good night's sleep! We especially like listening to the ocean when settling down for bed, after a long day in the desert heat.  :)",2017-07-17,fdb7eac8-ba99-451f-8a97-a44b014e89cd,5.0,Sleep and Relaxation Sounds,1504381338.5577712,Just what we were looking for!,1
Joydeep Hazra,0,It's one of the best Alexa apps with lots of choices. Helps relaxing & winding down after any long day. Just dim the lights enable this & put a sleep timer on.,2017-08-31,d31f9d9f-33b5-41ec-bb8a-0a02fb672d23,5.0,Sleep and Relaxation Sounds,1504381338.575689,Perfect app for relaxing,0
MSGPD,0,"I love sleep sounds when putting my baby to sleep but it's a little cumbersome to say ""Alexa, open sleep sounds skill, ocean waves"". (A little tongue twistery) Or it's hard to toggle between all the choices of sounds if you don't know which one you want while you're carrying a sleepy baby. Lesson learned, go through the sounds before you need to put baby to sleep. Calling out commands to Alexa is not conducive to putting a baby to sleep.",2017-05-04,e731870e-a70f-4945-90e8-26f220d5c98e,5.0,Sleep and Relaxation Sounds,1504381338.5961509,Fantastic but...,5
KristenG,1,It helps me fall asleep. It turns off in the night though and I can't figure out why,2017-03-11,0472636f-f9df-42c3-9c4c-f58bea64fb89,4.0,Sleep and Relaxation Sounds,1504381338.6331599,This is great,1
edmands,0,Very nice. Rain and ocean sounds are just right and not too loud or noisy like other apps. Very soft and gentle. :),2017-03-14,054b7448-7a06-4c4d-ae03-f178a4a3592a,5.0,Sleep and Relaxation Sounds,1504381338.656393,Very nice. Rain and ocean sounds are just right and ...,2
Hubert E. Danner,0,No continues loop. So many sounds.,2017-08-19,de8c7528-f084-4845-b864-7b63ddcb846d,5.0,Sleep and Relaxation Sounds,1504381338.679484,Super,1
David H.,0,It just works!,2017-07-28,6dd86592-3c70-40e4-ab1b-0984f0d18839,5.0,Sleep and Relaxation Sounds,1504381338.7001462,Makes sleeping happen,1
Laura A. Simpson,0,Love it helps me go to sleep,2017-07-30,23090d04-55f8-48c7-bffb-4c3bff14d58c,5.0,Sleep and Relaxation Sounds,1504381338.7229998,So good,1
Kameron Green,0,I use this every night before bed. So many different sounds to choose from. Great skill,2017-06-22,21e53a6c-e64b-46cc-adff-498255880ea5,5.0,Sleep and Relaxation Sounds,1504381338.745274,Amazing,4
Jon Harris,0,Great App! Use it daily from morning to night!,2017-06-10,58811758-cb04-4ba3-876e-dce88bad7d0a,5.0,Sleep and Relaxation Sounds,1504381344.3134544,Great App!,2
Jonathan Rice,0,"Easy to use, non-intrusive, thunderstorms have a feeling of distance and depth with great bass. Hard to discern a set pattern, which makes it easier to fall asleep to in my experience so far. Really well done!",2017-06-02,74350c54-b988-4e4b-aad3-5fdd1df9cdf2,5.0,Sleep and Relaxation Sounds,1504381344.33285,Best thunderstorm soundtrack!,1
Galaxy Tech Review,0,Overall this is a solid skill that has many sounds included. I use Brown noise a lot for sleeping and it helps a lot. Definitely worth 5 stars in my book.,2017-08-01,29b8fcee-270e-4cd1-bd43-09cbeb9985fd,5.0,Sleep and Relaxation Sounds,1504381344.348992,This is a great skill for helping you get to sleep.,0
Aliner - Scout - Arizona Livin',0,"I love the collection of sounds, great for relaxing without a television on, or to go to sleep to depending on your mood.  I use this collection the most.",2017-07-09,2229655c-2d0d-4d9f-9ca2-a8ce92054c40,5.0,Sleep and Relaxation Sounds,1504381344.366745,Great collection of sounds!,0
AmaNerd,0,This skill works very well.,2017-03-10,3c5549ef-7c55-471e-aee5-87af2ddda70c,5.0,Sleep and Relaxation Sounds,1504381344.392376,Such high quality sounds,1
Dee Ruiz,0,"Well worth enabling. I love the Coqui frogs loop that brings me back to my native Island of Puerto Rico, sends me right off to la la land.",2017-06-12,82403676-8414-45c9-b037-64c52dc522c4,5.0,Sleep and Relaxation Sounds,1504381344.415562,Off to la la land,2
Clarissa.S,0,My favorite is the box fan. Thanks for helping me sleep,2017-03-30,fbe5d67a-ea0b-48d6-88e8-691c5ee47b24,5.0,Sleep and Relaxation Sounds,1504381344.437474,Love it!!,2
dora cooper,0,"I don't have access to the app but I use my surface and its so easy to find whatever mood I'm in to reflect the sound I'm feeling...I love Alexia and take her EVERWHERE!!!! it started as a joke then we got the two dots for the Bedroom and kitchen, so it's now second nature  to grab and go. Go to school, work, church any where I know I have WiFi I SOUNDS - HALUJAHAH Praise the Good Almighty GOD!!With that I cannot fall asleep without  beautifully sleep - telling alexia - when, where, how, & why life purpose. EVERYTHING was easy.",2017-05-07,96d44e9d-8ddb-49d1-aff6-da4acb56f9b3,5.0,Sleep and Relaxation Sounds,1504381344.4590302,Awesome,2
Heather Sullivan,0,"As soon as I heard the first few sounds, I loved it.  It's very hard for me to fall asleep without going through a million thoughts. The sounds distract you from those and help so much to fall asleep.",2017-07-19,113b8c15-6e81-472f-82f6-acc8f247ca11,5.0,Sleep and Relaxation Sounds,1504381344.479033,Instant love,1
biggestbamboo,0,Love it!,2017-03-26,d46e0391-d144-4767-a553-f18bf68e9bf9,5.0,Sleep and Relaxation Sounds,1504381344.499397,Every Night,1
Amazon Customer,0,I love that I can tell it what to play then set a timer and fall asleep. There is some really good choices to chose from.,2017-05-14,3542aa38-96ae-4f09-930d-467b6aaffbe7,5.0,Sleep and Relaxation Sounds,1504381350.104998,Love it,2
Nikki,0,"I love this skill. I use it daily for sleep, relaxation or to focus.",2017-05-30,00a9dfdd-168f-4ca3-800a-1f36a86146a5,5.0,Sleep and Relaxation Sounds,1504381350.125383,Used every day,1
Denise Hallock,0,I love this app.  Helps me sleep when I'm having touble sleeping.,2017-07-28,79555dae-d622-45d0-b932-38d7095ba47c,5.0,Sleep and Relaxation Sounds,1504381350.1441438,Love,2
Crystyle,0,"I love this app so much I can't sleep without it. I now travel with my echo dot everywhere, makes me feel at home no matter where in the world I am.",2017-07-26,39ba789d-ba5d-4879-aa28-55826ab5eefb,5.0,Sleep and Relaxation Sounds,1504381350.160407,Spoiled by this app,0
K. Bacon,0,"Great assortment of relaxing sounds to soothe and relax!  Wonderful to block unwanted noises and provide the sounds needed to induce sleep.  Great skill, Alexa!",2017-07-14,af8a30fd-a5c9-4582-8237-577b05a34e81,5.0,Sleep and Relaxation Sounds,1504381350.1790679,Sooo relaxing!,0
Amazon Customer,0,Love how it creates an ongoing environment for relaxation and helps me to rest much quicker!,2017-06-10,edaddc78-913d-41c6-b568-e2713b0c9fa5,5.0,Sleep and Relaxation Sounds,1504381350.20172,Addicted to this one!,1
Kathy Malmquist,0,I use this every night. It wonderful to go to sleep hearing the ocean waves or soundof rain. I also ask Alexa to set a sleep timer .,2017-06-26,dc0c27c1-665e-4fc0-a2e6-2aa5bbe672e1,5.0,Sleep and Relaxation Sounds,1504381350.222035,Sleep sounds,2
lolomommy,0,I didn't even know I liked sleep sounds until I tried this. Now half the fun is trying them out to see how the programmers captured each sound. Good quality audio. I should have read the description so I knew how to direct Alexa to change sounds but now that I'm up to speed I'm very happy,2017-06-19,afab828b-560e-4704-9fe3-e5c2deb1494e,4.0,Sleep and Relaxation Sounds,1504381350.240675,Nailed it!,0
RWingo,0,My friends live on a heavy traffic street. My bedroom window is Street-side. My Echo bounces a water fall sound against the walls and triumphs against the chaos.,2017-05-12,a225e38a-50be-4d9e-b071-59ff0d933b1c,5.0,Sleep and Relaxation Sounds,1504381350.25591,Wonderful!,0
Vickie Jo,0,Love falling to sleep to the many nature sounds. Please add more zen or meditation sounds.,2017-05-15,a6c071ac-f95c-40f6-a5fb-d42bc7c948e9,5.0,Sleep and Relaxation Sounds,1504381350.2755198,Peaceful and comforting ...,1
Franchesca Ortiz,0,The sounds help me sleep peacefully.,2017-06-13,75b32c3c-37eb-4ffc-a7ec-fa042b5accbb,5.0,Sleep and Relaxation Sounds,1504381355.8379269,Relaxing,2
Kimm G.,0,Love this app,2017-08-09,574fa045-2537-45de-aa0b-16a9f927f7c7,5.0,Sleep and Relaxation Sounds,1504381355.8629801,Great,2
Kirsten,1,"Sounds used to be free, now requiring a paid membership, already paid for an echo and prime...waste of money!",2017-08-22,b23c0baf-2cc2-42a6-a515-acb72a1a2876,1.0,Sleep and Relaxation Sounds,1504381355.902666,Used to be free,13
The Cupcake Hero,0,"Lots of sound choices to listen to, buy far the best selection I have found. I love small lake and heavy rain . I get a much better night sleep with this skill. I like that it plays indefinitely on a loop unless you enable a timer. I do wish there was a better way to scroll though sound choices I often just use the next feature to sample other sounds.",2017-03-29,1d7675cd-e2de-4596-9a61-c0cbc7dbe139,5.0,Sleep and Relaxation Sounds,1504381355.9271624,Best Sleep Skill,0
James A. Ray,0,"I use this skill every night to fall asleep to.  For some odd reason, train sounds let me drift off in minutes.  Also love Native American Flute; very peaceful.  This skill is worth the price of the Dot alone.  Love it!",2017-08-03,0985720d-0384-4c79-9708-bf8178460194,5.0,Sleep and Relaxation Sounds,1504381355.949719,Love this!,1
AAAmom,0,I used to have an alarm clock with sleep sounds but it broke.  I was thrilled to see that Alexa can now play them for meThanks Alexa for helping me get a good nights sleep,2017-05-31,35d1e9f2-0660-43aa-9c89-9b8608054ff7,5.0,Sleep and Relaxation Sounds,1504381355.9791749,Love it!,1
Amazon Customer,0,There are more choices than you'd ever want! Forest night and ocean sounds are my go to for sleeping when I'm in the city.,2017-07-23,2e7bb1a4-6f8a-4e4d-be7e-7c2d9d08e5f7,5.0,Sleep and Relaxation Sounds,1504381356.019669,Excellent choice,2
Sanj,0,"These sounds really work for me. I choose a sound, set the sleep timer for 15 minutes, and it totally relaxes my wandering brain and allows me to sleep.",2017-06-20,11ad3b8d-dd89-4daf-ac97-599c3c749309,5.0,Sleep and Relaxation Sounds,1504381356.051044,Love this app to help my insom,1
Darren G,0,What I like most about this is that there is a sound for every mood. Great selection,2017-03-09,0fe98554-a47d-4399-8ebd-40e311aa30a2,5.0,Sleep and Relaxation Sounds,1504381356.074917,Great Sounds,1
Bill B.,0,Really like this skill. I use at night to relax it's very useful. I have so far just used thunderstorm sounds but that's all I need to fall asleep fast. Thank you for great app.,2017-03-29,b9b6d802-1823-4c34-b101-4ec93e533e0f,5.0,Sleep and Relaxation Sounds,1504381356.0945652,I use every night,0
setlow,0,Great as a sleep aid to mask ambient background noise.  I find the rain sound to be very effective. Nice to have all the other sound options as well. This app gets used often.,2017-08-08,4cbc1025-3903-40a8-9ca5-a67b9ad7e42f,5.0,Sleep and Relaxation Sounds,1504381361.696936,Useful app,1
Walet Group,0,"So nice to walk in and relax after a very long day of meetings. I like that I can also read while having ""City Rain"" or other noises in the background.",2017-07-16,8f727c23-e2df-4532-9aae-ae9d93d20817,5.0,Sleep and Relaxation Sounds,1504381361.7148569,HAPPY!!!!,0
Mos,0,Love it,2017-03-27,264ecc8b-c2eb-4d38-bd47-adc3e3317b3e,5.0,Sleep and Relaxation Sounds,1504381361.736633,I love this skill,2
Seth Moran,0,It's nice.,2017-05-25,08b05e4f-aef5-48b2-bec1-f8ce7e3c3a43,5.0,Sleep and Relaxation Sounds,1504381361.755496,Great,5
Nico S.,0,Can you make the commands shorter tho. Kinda annoying to have them super long. Other then that it's amazing!!,2017-03-28,68e404c6-ac52-416c-842c-57f5c5e4e9df,5.0,Sleep and Relaxation Sounds,1504381361.7784948,Amazing!,2
Amazon Fan,0,"I use this app frequently and really enjoy the Thunderstorm sound. With so many options, it is easy to find something that works for you.",2017-07-15,8cda0afc-b1c5-4a6c-b169-7392a1d3773b,5.0,Sleep and Relaxation Sounds,1504381361.797655,Best App for Sleep!,0
Michael Pardue,0,"I get the best night sleep with ocean waves, babbling brook nd crickets. Awesome idea and delivers many selections. Excellent.",2017-05-14,c12caf1d-e020-4d6d-aaa6-0fa456f79d4a,5.0,Sleep and Relaxation Sounds,1504381361.8179538,Peaceful sounds for sleep,1
Yellow,0,Great,2017-05-29,a9ca6a17-ba95-4991-b824-950b2f4c3e63,5.0,Sleep and Relaxation Sounds,1504381361.83744,Great,1
Benro,0,I'm sorry and I hate to be THAT guy but some of these sounds sound like a radio trying to pick up signal. They're not high quality and or they aren't good for sleeping. Some are jarring. Listen to rain on tent (which is premium lol) it sounds like your FM can't find a channel.,2017-08-30,62039e80-923b-4ee8-9f5c-067480c5ef2b,2.0,Sleep and Relaxation Sounds,1504381361.869375,Not quality.,0
iDood,0,Great sound. Lots of well done choices.,2017-06-17,d456ecf3-02d3-4aa7-83be-941e0b74f387,5.0,Sleep and Relaxation Sounds,1504381361.896867,Excellent,2
Amazon Customer,0,"Essential skill for my dot. Small lake, jungle night, rain on tent, can't wait to see what other creative sounds we get.",2017-06-05,9ce45963-5b9b-423b-97d7-6b09c1fb2e37,5.0,Sleep and Relaxation Sounds,1504381367.480314,Excellent,2
cwb10,0,"After a few registration hiccups, premium membership is now up and running.  Great app, wife and kids love it.  I had to buy a dot for my eight year old son's room just so he can have sleep sounds.  Well worth the $15 and looking forward to new additions.",2017-08-04,11f27a66-a4f2-47d9-991e-81209143a963,5.0,Sleep and Relaxation Sounds,1504381367.5017972,Family favorite,1
Melissa,0,Love the grandfather clock sound! Play it every night to ensure I fall right asleep!!,2017-07-28,d362a998-d35f-46d4-9781-140fe45c3b61,5.0,Sleep and Relaxation Sounds,1504381367.521777,Old school greats,1
Joshua Nance,0,This app is great. It works exactly how I imagined it would. Very easy. And effective. I use the box fan sounds nightly.,2017-05-02,4327569d-04c4-44b2-9c80-427e896f737c,5.0,Sleep and Relaxation Sounds,1504381367.543951,Works just like you want it to!,2
Charlene,0,We have been using every night and trying different ones. Thankfully there are many to choose from as my husband has his favorites and I do too. They are not always the same.  We take turns picking. And set a sleep timer for 30 minutes. We are asleep before the time is up!,2017-06-27,9a284723-dc47-482f-9927-a50ffa3fb4a7,5.0,Sleep and Relaxation Sounds,1504381367.5614376,LOVE all the choices!!,0
Jumpin' Jehosaphat,0,The crickets sound won't loop though. It stops after a few minutes even if I set a sleep timer.,2017-08-14,276ef232-87aa-4f2a-a51a-1045c5a55db3,4.0,Sleep and Relaxation Sounds,1504381367.582675,Pretty good,3
Craig,0,I love it! This helps me sleep through the night!,2017-04-27,6317261d-837a-4162-99b5-a377e7b2982c,5.0,Sleep and Relaxation Sounds,1504381367.604015,Great Skill to drown out other sounds,1
Gadget Guy,0,"Great skill. After you tell sleep sounds what sound you want, you can also tell Alexa to set a sleep timer and then the sounds will go off at that time.",2017-08-01,75ef5a3b-6947-4797-88e0-26053b2ba616,5.0,Sleep and Relaxation Sounds,1504381367.6209779,Use it every night,0
video whatcher,0,NICE FEATURE FOR MY DOT LOTS TO CHOOSE FROM..WE LIKE THUNDERSTORMS THE MOST,2017-05-18,f7499a01-9f9b-40e9-93cc-e1f0b1ebc6fe,5.0,Sleep and Relaxation Sounds,1504381367.6424286,HELPS ME SLEEP,1
CB,0,I use this to sooth my 1 year old to sleep.  it plays all night on rain or ocean.  amazing app I moved an echo dot just for this.,2017-07-13,ea45d828-1798-4b09-a66f-cbda9f13c614,5.0,Sleep and Relaxation Sounds,1504381367.661185,my 1 year old sleeps well,0
D. Crocker,0,A good variety of sounds useful for helping sleep. Minor annoyance is the occasional gap that occurs is a sound is being played.,2017-07-27,d58f9bf4-3bf8-47a1-9d31-b3fa43bd6f1d,4.0,Sleep and Relaxation Sounds,1504381373.373003,"Good, not great",0
TARA LAMB,0,We love how real the sounds are and how relaxed we feel while listening. This skill has become a night time staple.,2017-04-23,d714c84c-cec1-453e-949d-a2706170e81e,4.0,Sleep and Relaxation Sounds,1504381373.39375,Relaxing,2
WaveRider72,0,This app really helps us sleep.  So thankful for it!!,2017-08-05,b8bb4263-d005-4c9b-a821-cb6f68f7aa16,5.0,Sleep and Relaxation Sounds,1504381373.4165518,Awesome App,1
Amazon Customer,0,"I knew there were ads affiliated with this app but it wasn't a deterrent to enabling this skill because of how much I enjoy my white noise at night. However, be forewarned! A lady with a scratchy whisper will try to get you to make in-app purchases as you occasionally navigate through Sleep Sounds and she sounds CREEPY.",2017-07-23,becddba7-7b34-493f-ad49-163272076d26,5.0,Sleep and Relaxation Sounds,1504381373.436357,Great sounds...Creepy Ad Whisper,3
Amazon Customer,0,It's just overall amazing because I have insomnia and this is the best I've slept in years thanks to this skill!,2017-06-13,ac3b63d2-2aec-4147-abab-1b5be51ac56a,4.0,Sleep and Relaxation Sounds,1504381373.456743,SO HELPFUL,2
Kindle Customer,0,"Great idea! We love the brown noises so far ,the best. It drowns out other noises in the house too so that it doesn't wake us up.",2017-07-20,b16c900b-46dd-4d31-b6bc-5de48182bb76,5.0,Sleep and Relaxation Sounds,1504381373.477509,Fantastic,0
Edward Jennings,0,I used to take sleeping tablets by the handfull but not any more. Four minutes of sleep sounds is better than the wife with a plank of two by four for nodding off.,2017-03-30,3e4c1d2b-6387-42b9-a302-ad42789a8b23,5.0,Sleep and Relaxation Sounds,1504381373.4992409,Soporific,3
Akeba,0,Tried everything. Doesn't work. Only pulls keywords from Amazon music.,2017-04-12,1156eed1-4634-4c67-875e-aea83d7db9e8,1.0,Sleep and Relaxation Sounds,1504381373.5192692,Does Not Work,2
FCNY,1,"Great Alexa skill! One of my favorites are , thunderstorm, jungle night and rainforest.",2017-03-16,a8b9bf1f-a0a7-4173-8930-7020fb402557,5.0,Sleep and Relaxation Sounds,1504381373.5389829,best collection of the most relaxing sound,4
JLynnRNmomof4DomesticGoddess,0,We like it.,2017-06-05,0407d549-18c7-429f-8937-ed1d8baa2fcc,5.0,Sleep and Relaxation Sounds,1504381373.56127,Good,1
thelion99,0,"Way to go! Easy to use, helpful, and sound quality is great, too. I used it tonight, gurdt day I received my new Echo. Thank you for making such a terrific  app!",2017-05-24,a2f4c0b5-b534-4b11-9afa-d12b819680e5,5.0,Sleep and Relaxation Sounds,1504381379.301008,"Excellent, practical skills app",4
Joseph M Vautrin Jr,0,Listening to sleep sounds seems to put me asleep faster and stay asleep longer. I am playing it through an iPhone so it seems to only play for 1 hour. But I fall asleep almost immediately and sleep for 2 straight hours (which is a great improvement).,2017-04-17,0af0b37d-51ec-4f0c-98b9-12664a19cd92,5.0,Sleep and Relaxation Sounds,1504381379.321346,Has changed my life,0
G'ma Erika,0,"I like the thunderstorm sounds when reading old mysteries, but my dog's fear of thunder seriously kicks in, so I have to keep it very, very quiet. I'd think it was funny if she weren't an old sweetie. Still, kudos to the developer!",2017-05-29,33e313b2-d3c3-432f-8a6c-00e0442a7a86,5.0,Sleep and Relaxation Sounds,1504381379.344239,Startlingly realistic,2
roadrider,0,It really helps when you need to just a little bit of noise in the background. I take my echo tap on the road with me for work and I can use it in the hotel room to block out the noise in the morning,2017-03-27,1fbdaa8f-6f61-4144-8b9c-5e35b56a0f77,5.0,Sleep and Relaxation Sounds,1504381379.366189,Great app,4
Timothy H,0,I really enjoy the quality and variety of sounds this skill provides!,2017-03-04,9655a31e-7cf0-4ba5-aa40-ad8be7ee908d,5.0,Sleep and Relaxation Sounds,1504381379.3879206,Great Sounds,2
Dori Smith,0,Love This!  Living in an apartment with no patio.  This sound gives me the feeling of having a yard again. It is so calming!,2017-06-18,05d0ae17-9a26-44d7-93b0-7f4bb30de230,5.0,Sleep and Relaxation Sounds,1504381379.410034,Relaxing Windchimes,0
Shelia Reel,0,I love this app because of the longer play time.  Most of the others stop too soon for me.  Thanks Alexa.,2017-03-30,f947a58b-275a-4911-83f3-488452c5992c,5.0,Sleep and Relaxation Sounds,1504381379.434446,Use it every night!,2
Samantha Campbell,0,Wonderful skill. Allows me to rest and also focus on my college studies. I love that it even has a timer.,2017-05-05,d71a10c2-7679-4af7-8900-dd3d24eacf95,5.0,Sleep and Relaxation Sounds,1504381379.455466,I can sleep!,2
codymc,0,Like this skill a lot - was basically why I bought a second dot for the bedroom. Wish there was a way to easily add my own sounds.,2017-05-30,7534a6ca-56b9-416f-bcdc-933f9494caea,4.0,Sleep and Relaxation Sounds,1504381379.476474,Works well,1
Classic Anne,2,"Every time I ask Alexa to play sleep sounds she's unable to access the skill. I would really like to use this feature so this is pretty annoying at this point . I have tried disabling and re-enabling the skill . I hope it begins to work for me one of these days. UPDATE:  It seems there was a problem last night that has now been resolved. Changing to five stars now, thanks for a great Alexa skill!",2017-03-20,f86e2fa3-9000-43cd-8dec-cbeb08111e2b,5.0,Sleep and Relaxation Sounds,1504381379.499542,Wish it would work...,1
Brady,0,"Basically I sleep in a wind tunnel of a fan, air purifier, white noise machine and usually an app. This is the best so far. In love! Thank you Alexa for encouraging my oddness.",2017-04-13,49877e68-7e44-4af3-b9ae-acd6cabc3ab2,5.0,Sleep and Relaxation Sounds,1504381385.206203,Noise machine junkie,0
Pete,0,"We use Ocean almost every night and now I stay asleep for 7-9 hours.  It is honestly like sleeping at the beach, minus the sand.",2017-08-01,f065c241-3459-462b-9d69-4bd24984902b,5.0,Sleep and Relaxation Sounds,1504381385.2290132,Can't sleep without it,1
Smoke Eater,0,"It makes me want to "" Be most EXCELLENT to each other"" and ""PARTY ON DUDE!""  (G) but actually the sounds are really amazing and it's the only skill of all the ones I've activated that I'm considering upgrading.",2017-07-26,7e997ec0-dbf2-497c-b416-5f8b85346d86,5.0,Sleep and Relaxation Sounds,1504381385.2505481,Excellent!,2
Joel,0,Each sound is accurate and soothing.,2017-06-24,cc8edfa7-5d14-45db-aa57-155a0a8dc607,5.0,Sleep and Relaxation Sounds,1504381385.2709062,Accurate,1
Maunzerle,0,I love it!,2017-06-02,4b71bc1a-643a-42e3-b6d9-9a51b46c0d37,5.0,Sleep and Relaxation Sounds,1504381385.2940981,Calming,1
Amazon Customer,1,"It's called sleep sounds, not play a commercial and talk to me first. That was very loud, very annoying and completly unnecessary. That's what this app is for. Listen to the command and play the sound.",2017-08-15,360c2282-e627-4b80-b416-331d299ad8c1,2.0,Sleep and Relaxation Sounds,1504381385.334312,Great but could do without the ads/features in the beginning,6
